Country,ISO,Series Name,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Micronesia, Fed. Sts.",FSM,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,247594700,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85658000,..,..,..,..,..
Moldova,MDA,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3331.816711,2772.896395,2299.510602,2050.62268,1717.039939,1598.099046,1376.237993,1318.570381,1217.719221,1063.447718,986.0283749,1046.21164,1063.599981,1157.721065,1166.356665,1210.890094,1198.008399,1168.386621,1166.286606,1109.173962,1225.684059,1207.075728,1194.455383,1073.856855,1155.612454,..,..,..,..,..,..
Moldova,MDA,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1240383660,1415367598,1589391009,1424412797,1102165013,1457993339,1612652667,1866259146,2402748033,2489279441,3072483134,3351880561,3840492019,3950185697,3019606322,3450107255,4221670844,4337088853,4579525167,4721068859,4448491378,4573455058,5076543450,5570490449,5915397042,5387877946
Moldova,MDA,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,863611731.5,790938358.2,804076621.6,591698188.3,610200653,668422406.6,783435332.2,932030673.1,1111135564,1233408949,1414270139,1429753827,1580026350,1633811473,1436201757,1633352007,2120559277,2118183130,2386135945,2408460287,2470376597,2711277832,3005632643,3221697137,3486082674,2946779710
Monaco,MCO,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1624.58654,1703.18062,1746.235647,1810.533907,1675.216078,1560.484017,1720.318785,1488.644726,1380.195087,1184.488319,1172.65451,979.8171522,951.8311938,951.3148505,944.3664497,999.6542112,997.9959448,1058.269665,1022.936569,1041.694941,1185.679471,1331.884898,1376.434902,1361.676113,1392.462172,1449.4684,1557.020629,1689.616023,1825.015624,1828.101388,..,..,..,..,..,..
Mongolia,MNG,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3008870206,4499398356,5193416861,5585948983,5966292733,5283520132,6210535649,6925723445,9190732786,9984493440,8437183241
Mongolia,MNG,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2316961038,2739470450,2966980648,3347924906,5127899907,5134139094,5930760464,6149696284,6523021091,7304284653,6919741136
Montenegro,MNE,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1745.974431,1913.556359,1927.978892,2067.967759,1646.312272,1898.288421,1815.529957,1711.797113,1580.418443,1538.2641,..,..,..,..,..,..
Montenegro,MNE,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2002271797,2879399531,3379717029,2441231559,2366384417,2374590795,2389791726,2315290992,2351561277,2454886326,2830932534,3069505310,3353053240,3444235890,2752705798
Montenegro,MNE,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1162840858,1511440775,1536516562,1342028744,1442603547,1653629944,1648003687,1625931063,1614299726,1707008983,1808441120,1840876525,1967800655,2081943274,1090027243
Morocco,MAR,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,180.7011279,190.6381368,206.7102579,219.4319362,222.5674838,235.1786125,252.7306666,261.7233689,272.670944,270.4773575,265.1717366,269.3805187,273.5615225,275.611914,274.6868532,277.3113306,278.7798282,287.0455202,305.927904,307.1041007,316.9410137,329.8283525,336.4765956,354.5263056,345.9239012,358.3883738,364.4852328,366.772147,385.2237514,382.6833549,401.0405639,403.0851714,396.8916845,465.6686943,487.4037298,490.0371823,499.5924421,512.6079504,509.9605886,528.1039857,561.4243365,561.4755812,555.9373592,555.1377007,..,..,..,..,..,..
Morocco,MAR,Imports of goods and services (constant 2015 US$),3200059247,3326628142,3385613512,3526938586,3159509250,2653191219,2892924223,3360844985,3437873027,3637304986,4352118148,4088494719,4026116923,4680175010,5533402708,7231113963,9131420121,11234384886,9098571578,9426016304,8261174163,8857474643,8987435919,8535308169,9193242996,9487136057,9289901282,10099367783,10540847661,11385081987,12429819260,13036351083,14365292283,13604083839,13539870803,14778933878,13926430961,15263142442,16496376016,17674685036,19014972060,19274355821,20536033257,21994107591,24144348568,26470929507,28652150678,32954859587,37518448116,34380355944,37071661998,40435981541,41790435182,41760584661,43359419319,42898210829,49100267715,52985527396,56916794525,58829241400,51669302845
Morocco,MAR,Exports of goods and services (constant 2015 US$),3359295986,3001635514,3055961929,3120870136,3539897295,3249535319,3242440323,3564226930,3698880623,4068435369,4191485069,4233765219,4837781770,5577198590,5229239761,4354226770,4804395437,5150214457,5341782411,5453253833,5546559141,5910864612,6348264282,6906754933,7294667064,7416575362,7378122803,8008571148,9698583111,9133029202,10703376293,10934208778,11462087449,11467114972,12491055301,11092313950,11814691622,12591674381,13279434884,14597850189,15849593577,17952806153,18946966762,19080050821,20290880971,22999905619,25726850908,27065987661,26394482469,23971106868,28250244341,29835290951,30626867088,30620869135,33379595976,35210614176,37314482020,41438588265,43942668368,46679718153,39995194213
Mozambique,MOZ,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,746.9305416,716.3032679,703.1313042,680.5459958,657.1508171,630.6544437,623.326983,589.8705268,576.883111,577.8115997,550.1140133,537.6206222,521.1694779,506.1128733,498.7915987,491.8847278,487.7673876,483.0027082,476.1133692,455.9865136,442.2561656,432.3873991,423.5253758,411.4618295,405.8777738,401.0886914,402.0197991,395.948518,393.6831774,404.9631534,414.1537176,407.4372792,417.0752441,420.6149715,414.2083164,414.716898,420.693711,417.2386122,420.9653947,423.2676897,428.3472455,424.5087003,427.6678558,442.6647268,..,..,..,..,..,..
Mozambique,MOZ,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1553235613,1417811641,1501561940,1220464235,1136486546,922211610.4,1018292003,1060419073,1036091736,1146338533,1072132907,1082611187,999437865.5,1009088666,1254019390,1232802556,1130801955,1136283419,1224709771,1730934669,1684851420,1326627320,2714091936,2840471931,2885397406,3045589036,3080168378,3480031401,4040550042,4555101885,4641299520,5880680792,9814458911,10836865890,12113146352,10022079582,10819717794,9424261236,13517572394,13317138870,13263154518
Mozambique,MOZ,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,254065188.8,211592232.2,211997488,144023697,115354228.7,104908031.1,95677941.42,102845134.7,112689715.6,131065649.6,137805532.3,176282436.4,199193479.6,206677977.2,273132027.3,286747500.3,397847104,432126175.8,476672322.7,473469569.8,625760170,952824045.2,1305012865,1555328084,1897655049,2014549638,2265195397,2621111460,2799332084,3231015358,3279840292,3835496660,4208924082,4283420645,5314302334,4957269488,4656274761,4837415041,7153669657,6476913171,5508259770
Myanmar,MMR,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,283.1983622,281.4107745,270.7904271,275.4552715,273.815084,277.56734,277.1427808,274.5322864,273.7939519,275.3088477,273.2426219,272.9963472,270.6839596,274.619437,289.4162472,289.6831566,273.4084942,265.7962938,268.5489457,258.3612539,250.6903048,255.3509547,250.4190488,263.1691724,268.9836712,266.1587548,268.2808576,272.0301496,269.6098564,274.8782109,265.7420302,271.9705813,292.2470493,305.6912428,304.3125842,306.4233785,315.8789161,302.6378999,284.8906812,277.0925463,280.9153379,304.5242822,320.3688835,369.332204,..,..,..,..,..,..
Myanmar,MMR,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8573699542,8624548918,8836654766,11443634919,15435576036,18818899603,20708105420,20246166988,18681949280,19709456491
Myanmar,MMR,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11375651819,10595908378,10132848749,11124278569,12901541853,15058968568,17089897981,19132227164,21301372262,23005482043
Namibia,NAM,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,470.4608984,487.3123786,511.7349518,538.7454408,576.9160361,606.5374196,607.3718411,621.445628,608.0036919,568.2172404,662.9614946,604.5074342,620.7567081,641.0936099,683.9049979,673.6487974,681.092999,712.2882555,712.0063584,726.0813157,736.4809538,749.9440718,777.6101788,794.3003203,..,..,..,..,..,..
Namibia,NAM,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1291798618,1487438939,1321323810,1147672013,1161675691,1197877107,1271646784,1437333308,1385075863,1364191090,1342099543,1389541797,1464403631,1450027846,1504297208,1641663384,1899672303,1964828203,2115147723,2144639505,2032961025,2323082402,2465976289,2725051753,2453933349,2476650055,2880854820,3808860565,4519978967,5203285088,4670161753,4636122034,5544968579,5927211761,6986587571,7012869678,7288862726,6552584703,6633996404,6406965116,5463725208
Namibia,NAM,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1806652274,1630559924,1582307473,1402949900,1429350600,1800853669,2012997408,1828205804,1744928050,1767917683,1572718439,2025964553,2154032906,2384615058,2307752928,2527823781,2597644239,2527434001,2509821582,2621177912,2599136566,2529738250,2940448735,3200682144,3372726103,3344732800,3858006983,4103952514,3925224968,3995225478,4105734224,3970468430,4010399863,4122655875,4554684692,4009349180,3984954174,4062471806,4715947188,4292056915,3533404571
Nauru,NRU,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,108994092.7,..,..,..,..,..
Nauru,NRU,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45760878.61,..,..,..,..,..
Nepal,NPL,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,296.7973668,298.691853,301.3338178,300.8832359,299.9503665,298.7321081,299.5945051,299.44577,302.5299838,303.7844337,301.9646548,303.1535597,305.8923869,306.4330558,302.2576693,305.4942387,304.4244349,304.6837938,301.6274148,306.2163986,307.9886193,307.0613465,306.6836642,309.247813,311.0715138,311.1352866,314.1635877,315.7115302,326.6779019,338.6525823,343.9660793,342.4562574,347.155961,347.4699989,354.701781,350.2931922,352.8104106,361.2640856,368.9500832,377.9856275,390.8274849,374.3073145,417.3046234,434.4645365,..,..,..,..,..,..
Nepal,NPL,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3538417255,3005631074,3007411067,3262715954,3487527847,3712727657,3822093594,4135194579,4657576062,5973704467,5693876188,5867083186,6696390274,8103225025,8879788078,9159599942,11746708320,13983160458,14796312029,12553504533
Nepal,NPL,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2128211995,1634706152,1557123846,1748277789,1695227085,1673295576,1657485179,1669535265,1734186973,1553157919,1520319296,1827316785,2063913792,2432029723,2488355029,2057722344,2239939907,2412284143,2546009288,2141648561
Netherlands,NLD,Energy use (kg of oil equivalent per capita),1825.934253,1879.150201,2081.011621,2268.42789,2349.083542,2493.153897,2605.566956,2762.802483,3042.809658,3362.787219,3765.567366,3855.226766,4381.041795,4613.271339,4501.414317,4318.726564,4742.981742,4560.27312,4662.605278,4868.635594,4548.824789,4269.41412,3785.115936,3935.956879,4147.701528,4184.429814,4317.315591,4387.670689,4321.10053,4323.85818,4394.54209,4603.733175,4502.54008,4510.582152,4511.794963,4780.412596,5014.98883,4835.741945,4842.443938,4730.229683,4739.065925,4839.46553,4873.261626,5020.381932,5085.885701,4989.46793,4925.112417,4908.898261,4848.01369,4722.106039,5025.320916,4636.701904,4646.255241,4600.182976,4325.523712,4233.043857,..,..,..,..,..
Netherlands,NLD,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,64556717979,73722046614,78113117039,82140969203,90723401508,89457754463,86987622080,95813447961,99063689044,1.05693E+11,1.11715E+11,1.1281E+11,1.09855E+11,1.08672E+11,1.12694E+11,1.18953E+11,1.25181E+11,1.2871E+11,1.33274E+11,1.44666E+11,1.55952E+11,1.6215E+11,1.72424E+11,1.77341E+11,1.7804E+11,1.94124E+11,2.13844E+11,2.25188E+11,2.4979E+11,2.70622E+11,2.97096E+11,3.30542E+11,3.38718E+11,3.39671E+11,3.46595E+11,3.6866E+11,3.88669E+11,4.18403E+11,4.51093E+11,4.47932E+11,4.12964E+11,4.48156E+11,4.65507E+11,4.75676E+11,4.86306E+11,5.02192E+11,5.75155E+11,5.63783E+11,5.9868E+11,6.26957E+11,6.47228E+11,6.11416E+11
Netherlands,NLD,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,62952191588,70122705690,77589361362,85259455371,95189245215,97908607085,95005121276,1.03743E+11,1.02333E+11,1.06645E+11,1.1496E+11,1.17896E+11,1.21272E+11,1.20002E+11,1.22736E+11,1.32236E+11,1.38129E+11,1.40957E+11,1.46293E+11,1.59314E+11,1.73034E+11,1.82825E+11,1.94906E+11,2.00643E+11,2.08606E+11,2.26691E+11,2.47567E+11,2.57829E+11,2.82779E+11,3.01721E+11,3.28915E+11,3.69796E+11,3.75242E+11,3.77671E+11,3.84625E+11,4.16213E+11,4.40187E+11,4.71762E+11,4.97024E+11,5.0506E+11,4.61414E+11,5.06299E+11,5.32419E+11,5.4977E+11,5.63395E+11,5.89009E+11,6.3256E+11,6.43112E+11,6.84913E+11,7.14572E+11,7.2872E+11,6.9352E+11
New Caledonia,NCL,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3668090525,..,..,..,..,..
New Caledonia,NCL,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1578920438,..,..,..,..,..
New Zealand,NZL,Energy use (kg of oil equivalent per capita),1685.788431,1763.259908,1791.461322,1924.229007,2176.168871,2241.41569,2286.231175,2188.693513,2319.300244,2374.228578,2457.81727,2393.107256,2617.161059,2662.050789,2882.552502,2772.282119,2928.693136,3055.081085,3031.799308,2834.458025,2886.324007,2849.9856,3012.971389,3076.758666,3251.011744,3448.328355,3464.096048,3452.96268,3609.680514,3846.626152,3854.366028,3763.814483,3808.477221,3967.87134,4055.200552,4053.690586,4131.236334,4258.756777,4162.869201,4307.930432,4430.227856,4407.618864,4337.380524,4197.593862,4239.645749,4095.143085,4047.318023,4054.495004,4082.723367,4073.238042,4225.094582,4177.025547,4357.809714,4360.305936,4553.026901,4431.514731,..,..,..,..,..
New Zealand,NZL,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,7022498300,6886883663,7530025279,9135480744,10348476089,8113577991,7991661640,8087551038,8219740930,9249862097,8612200352,9557391865,9696431249,9619720009,10729292352,10892988371,11114218170,12077216827,12100110532,14012030893,14191252986,13666014401,14680516745,15726415035,17974540700,19106125978,20314893914,20504581321,21148211092,23103302359,23361670183,24359819383,26152041005,29595198661,33550513782,35184443941,34596412071,38244956153,37034225841,33568174480,37426682474,39886735124,40415898464,43700765355,46943116163,48010599906,50503357450,54153209784,56286214195,56869013755,47821566624
New Zealand,NZL,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,8414645304,9028698548,9215201799,9035736327,8790290626,9911950348,11010736589,11005458254,11270257850,11766427588,12139434091,12419189316,12612730347,13380736763,14635236319,14878042504,15561594867,16698857372,17053775693,16716529228,18273165153,19960870308,20876148468,22367985495,24268494918,25185245907,26243375233,27138772294,28065831692,30396367440,32237969281,33297570739,35805565648,36765760909,37932133405,37764246239,39074206315,40607279067,39516750292,41111676284,42271421050,43241189003,44556303283,44616683694,46691706620,49606164682,50377855262,52167176555,53645023100,53511744626,44076942067
